,heading,xcor,ycor,nearest-neighbor
0,111,-20.337376957623174,-18.736730415353833,0.0
1,272,-30.475774915881694,-31.255339743830987,0.0
2,320,-24.773494529265786,-18.332462948324853,0.0
3,295,14.213305048791753,15.204866186737684,0.0
4,289,29.695102190797556,16.034006124706213,0.0
5,171,27.84965372163109,8.68605499585395,0.0
6,42,-25.39358523335717,-1.625662332718312,0.0
7,130,26.120387443865777,1.711708532492609,0.0
8,341,-29.174972229046233,-20.92027983955071,0.0
9,261,-8.022879720693588,4.741817488760638,0.0
10,326,-12.749486852079425,-5.022671840617059,0.0
11,128,-30.585664065615845,-16.711855204271245,0.0
12,34,-18.08206756326945,-24.139235196101076,0.0
13,317,8.380763556617545,-27.326125316576004,0.0
14,223,-22.047262335801083,14.374766439055414,0.0
15,118,-19.355164622866596,-32.1984112150806,0.0
16,296,22.056144455190193,-16.198518814459945,0.0
17,191,-15.410081161205678,9.356072735898668,0.0
18,333,0.4644108184452774,22.295358854226123,0.0
19,260,-14.674877867055434,-9.510823655010391,0.0
20,346,-1.6140364084072971,24.300919332723772,0.0
21,352,19.855762052539486,12.737069870832425,0.0
22,355,27.844901267404058,-13.555730181181152,0.0
23,214,27.729790314429838,10.810433646600686,0.0
24,303,-11.766096704881678,24.88561434940389,0.0
25,347,-15.894250157521737,2.59566541231603,0.0
26,133,13.198780076278506,-22.91256126048697,0.0
27,324,3.0488228839431786,-26.93249273830228,0.0
28,138,29.71247551803336,-15.4615618493151,0.0
29,135,-18.811939300976668,-11.561153344989902,0.0
30,317,-7.461001126044717,34.25336135023867,0.0
31,69,-20.297553519462188,18.080832038046555,0.0
32,274,15.776795162344602,31.822728579378683,0.0
33,195,28.5677426878951,15.269804957168343,0.0
34,295,15.865230822871196,-27.53536726543811,0.0
35,281,-25.003776693041882,12.030517271338972,0.0
36,23,1.328704948614347,-25.55062151922565,0.0
37,268,33.90656244869468,-20.395255230112884,0.0
38,24,-2.237491745464669,-6.659167367132984,0.0
39,48,31.409548983817896,31.2027412533266,0.0
40,123,26.08282615673128,-21.801724045614222,0.0
41,346,17.18400360009929,-12.143369414691474,0.0
42,74,20.63161863356001,18.158403416547635,0.0
43,340,27.405944070753648,-32.533462432432025,0.0
44,68,10.631417782354253,-26.579088161317763,0.0
45,158,-12.307980159460467,-8.575881929678054,0.0
46,5,8.057074954765309,1.4746572229211965,0.0
47,60,5.757846559589152,32.96317400228594,0.0
48,145,-23.027329582165947,14.878497385250313,0.0
49,213,35.35656120632716,4.378361037705369,0.0
50,359,12.515726375331852,-34.431277350860924,0.0
51,352,-1.3221176759112856,-17.192986022391345,0.0
52,16,31.795605316892726,34.414241206447905,0.0
53,355,-14.067900132922134,-9.994277410250428,0.0
54,69,-7.5946776232916795,9.585701945210158,0.0
55,221,-27.218794203574976,-24.047732533603355,0.0
56,325,15.643182941487439,17.990718306589006,0.0
57,136,24.49330978209663,16.288550094766478,0.0
58,122,-2.707792860168258,20.53343592081808,0.0
59,271,-28.05012419227951,12.210436778995131,0.0
60,14,16.27568040250608,34.26622493435416,0.0
61,232,3.4500146450158793,11.090138093023391,0.0
62,333,-3.438084086333122,-10.111283469269914,0.0
63,322,14.868551597472273,33.38552387697885,0.0
64,169,22.507237702433258,18.32292230292162,0.0
65,258,7.257265217503642,17.756998406072,0.0
66,213,21.79495527436854,-8.271432287559916,0.0
67,199,-25.592118190582738,33.28248267203458,0.0
68,57,-6.963839472349734,0.6739444079889569,0.0
69,46,-30.50616242912099,-24.428316514332614,0.0
70,211,11.856437986223094,15.257273810951093,0.0
71,260,25.538007914921334,-28.886494858212316,0.0
72,178,14.869158311739774,-29.715671102467716,0.0
73,266,-32.91590196687655,-26.49937101806763,0.0
74,40,23.99557698872138,24.922673136283134,0.0
75,34,10.92658041494284,35.01901945211701,0.0
76,236,-16.54029858092142,-8.295199034981184,0.0
77,267,20.43919981174035,1.8692822904234994,0.0
78,224,-28.68250565803315,24.54179922283941,0.0
79,43,13.970134271424731,-20.893239270942573,0.0
80,211,-25.45447404786151,17.8751571100011,0.0
81,305,23.56732769917756,-22.513210691177072,0.0
82,31,-9.791571285525409,-10.419263604957345,0.0
83,135,-24.71442802035478,8.402104869796979,0.0
84,125,-2.8057321173633625,-19.255242485920224,0.0
85,243,4.391130105838047,6.532385856992109,0.0
86,227,-34.40028708756315,-3.6453263877309183,0.0
87,95,14.728334832244906,32.564002844003696,0.0
88,184,4.242516864416672,-17.359656019029362,0.0
89,125,-35.019648854997826,25.736701576042883,0.0
90,254,3.0652526528417408,2.85434690704486,0.0
91,346,-10.151418794190194,-11.991837013300078,0.0
92,39,16.062113768431693,-7.468510522421095,0.0
93,94,27.130685472540588,-3.6511158455977135,0.0
94,74,-17.900829070211245,-35.39582653026532,0.0
95,307,22.957038412848387,-15.930532654116128,0.0
96,15,-13.096227274147871,-31.28220850154994,0.0
97,57,0.100239999274265,25.706138266488104,0.0
98,294,-19.165189566911543,18.093661275314094,0.0
99,151,-26.277267229701728,-18.567152948579626,0.0
