,heading,xcor,ycor,nearest-neighbor
0,29,-33.477081688642855,20.828292580406213,0.0
1,244,25.871743270703103,-23.959104434767195,0.0
2,220,12.831577634043652,16.444718597170386,0.0
3,302,1.0842270552335078,14.921315199082617,0.0
4,107,-20.136117515648753,20.359416728222122,0.0
5,126,-14.8370149949268,-15.628424111333052,0.0
6,349,-21.14787391734478,10.027316017913508,0.0
7,158,8.449111895265085,24.473070513187505,0.0
8,218,-12.51316070933649,25.410624031937346,0.0
9,219,27.715462633045437,13.166058398896105,0.0
10,117,15.904806256673147,-30.411220953508106,0.0
11,284,-18.864338530101037,-13.355820401499791,0.0
12,142,-19.588224493177137,7.047309181202752,0.0
13,166,-22.826929410606787,14.774566441683977,0.0
14,285,5.696500145213431,-29.58210801480136,0.0
15,193,-20.77969636926273,2.8665241701470334,0.0
16,242,14.924776192439932,5.9732394160911095,0.0
17,312,7.273973687250206,3.2113044437347753,0.0
18,55,-31.573711402918924,-6.321519832460884,0.0
19,345,33.800975459942,5.532745957403625,0.0
20,124,24.686197168179987,-17.092565897731298,0.0
21,325,-0.8656721789196191,11.302994120994628,0.0
22,157,4.9079166726727825,6.368985363788197,0.0
23,109,-9.26912667887936,-3.5472099524650806,0.0
24,114,-9.588840264164293,-18.789534761424733,0.0
25,323,23.505909657155453,-23.02479952986531,0.0
26,29,-12.35449330809628,-11.050691013767098,0.0
27,291,0.8775449818248512,-34.813089276186155,0.0
28,316,14.767467688278709,1.6418433939602166,0.0
29,28,23.16377654977505,34.118630617316754,0.0
30,221,-3.8274857704605383,-13.690317066749529,0.0
31,141,-17.41540454770088,-14.021156166494166,0.0
32,351,18.96613433853641,-26.739682398103792,0.0
33,186,23.697900758423586,-23.00665035501495,0.0
34,290,-5.553840361793449,-23.640878104062182,0.0
35,94,8.693375542087802,-4.22652464717873,0.0
36,182,32.77791785163351,11.536133445841985,0.0
37,337,-19.914750937748416,21.600224644878704,0.0
38,285,-1.2886848737729184,-21.074326222094285,0.0
39,51,-16.910537939368155,15.971696868907896,0.0
40,255,-3.5050685070705874,35.375864939687055,0.0
41,123,14.699157182415027,-27.512448347993526,0.0
42,37,-19.83846264548813,30.826653101474225,0.0
43,64,15.099976131558009,-23.987966932318834,0.0
44,314,9.36279796887824,18.84805802148049,0.0
45,256,5.17988731395533,-2.6421729352304517,0.0
46,19,17.748215378129927,15.96626912346423,0.0
47,86,10.656258687907536,-18.553167590354022,0.0
48,241,-16.17520758577986,-6.767999064454386,0.0
49,59,26.210638829249405,27.42300266305068,0.0
50,324,0.7458082878840286,-30.418213806582934,0.0
51,346,10.624291374749752,13.318958728293227,0.0
52,283,-35.159704541191374,2.8870621398613383,0.0
53,326,25.561915495685376,28.381750866444424,0.0
54,135,0.950670102843921,-25.481437971778895,0.0
55,3,-34.65225198621629,-11.09520815974667,0.0
56,358,-22.0647968984756,34.85296224356816,0.0
57,156,29.228249263507145,18.39863756096793,0.0
58,331,4.754019197769651,11.783795381671972,0.0
59,152,-12.687830888277055,-20.008771237900987,0.0
60,76,20.562060256031977,18.95875029297448,0.0
61,326,-14.15394076503787,6.9582339993419104,0.0
62,251,-34.88272717147508,-9.888921256672463,0.0
63,321,-35.04150279388771,-11.23197200662785,0.0
64,86,-34.47450347000468,34.82545267219183,0.0
65,240,-27.246062599291854,27.04336373706976,0.0
66,188,8.61116673302821,-34.09723326435887,0.0
67,6,26.1352699525295,1.5673320272512021,0.0
68,276,18.668858779186408,29.95248768135589,0.0
69,8,-20.818848429738125,5.887412729184275,0.0
70,42,9.319085474268928,-8.638967620064108,0.0
71,317,12.889580278802752,-16.52504431522965,0.0
72,337,20.255101733145505,-10.995959647738175,0.0
73,188,-3.808814944704038,11.517377789195322,0.0
74,195,-28.673307226495005,-17.618940419523746,0.0
75,124,10.427316732154653,-30.55308885935197,0.0
76,186,-13.329810617148345,-2.3958077169802046,0.0
77,271,-12.38378099449871,16.696842362653257,0.0
78,137,18.094864972575703,22.591823854999575,0.0
79,335,-28.006274413432223,-34.70201221878028,0.0
80,255,27.364272344837453,-31.50212556512981,0.0
81,108,6.806416602588716,-8.970953166482802,0.0
82,283,-0.3319988907765794,-9.311330152019766,0.0
83,230,-14.828761698366133,20.858034641440934,0.0
84,47,-8.100290773634674,10.666117607987646,0.0
85,0,-25.584504312508894,27.6633051319604,0.0
86,332,6.35249054175698,16.403317815146238,0.0
87,40,11.444702929160723,24.608195733420796,0.0
88,118,24.366631434927907,-11.78086351864213,0.0
89,313,-8.319596166030811,-25.82537652767663,0.0
90,83,-2.7335894745899,27.00540287806713,0.0
91,244,21.935278517220347,-7.8289623674687885,0.0
92,180,35.384043166990466,-0.7486662886806252,0.0
93,298,23.03910992023746,-29.971597255345536,0.0
94,282,-15.024029666477853,-8.713486208254864,0.0
95,353,-35.194257213223196,-23.562536306882713,0.0
96,349,33.13580545723086,18.5341383956079,0.0
97,117,23.50545490349703,-16.90636151549061,0.0
98,117,-24.251758317130765,-30.05551003324353,0.0
99,207,-11.527663126909902,18.209184122893532,0.0
