,heading,xcor,ycor,nearest-neighbor
0,179.02505187850045,-26.12254443824156,16.546225641460257,{turtle 10}
1,38.6107915789068,-27.19081222346649,25.66065316953627,{turtle 47}
2,25.506342084875712,16.15299157633123,15.481348264552233,{turtle 29}
3,42.40295532196035,10.513477121361214,-10.88170843144917,{turtle 64}
4,22.2260522622135,26.861964185854436,15.973382518025192,{turtle 84}
5,43.011640226876295,13.189393498033072,-8.406027221751573,{turtle 80}
6,25.587799608801788,18.846969299223836,19.312529013195494,{turtle 72}
7,72.85460647050058,-13.96470583046385,-25.638575333461212,{turtle 88}
8,63.036768892490386,-15.107895468887222,-24.669144696252545,{turtle 88}
9,37.041489364837275,-27.316243319034154,27.65727404627063,{turtle 1}
10,33.373346570014746,-25.293574269942933,22.97252291624701,{turtle 39}
11,27.282128968144434,34.148158787536055,25.393732853162938,{turtle 22}
12,357.6696854987206,14.865564751990727,-32.9980947668807,{turtle 32}
13,21.09956225063968,30.966553060200233,20.45925134961881,{turtle 31}
14,40.91915777999742,-23.870133578349098,27.277208060824783,{turtle 99}
15,25.154540856605763,18.459816079497344,-20.85047656425803,{turtle 66}
16,10.57605845924104,13.68037095417358,-30.69907578759997,{turtle 44}
17,35.33830482866415,12.549177446813138,-14.093524841383154,{turtle 37}
18,256.88724952583095,27.558029982916935,27.084702165489404,{turtle 91}
19,30.870246234973706,22.20163505602063,21.881160910195444,{turtle 83}
20,32.12074492772314,-22.820209637511248,28.102792540204007,{turtle 14}
21,51.05790937157485,14.020626355488204,2.7163810099349748,{turtle 82}
22,28.93358864934146,-35.14901443461194,21.9866842426191,{turtle 73}
23,353.0247072691959,17.085450437998187,-29.772143607651127,{turtle 26}
24,79.43239123303107,-11.454547988666622,-23.37204909742653,{turtle 46}
25,14.52435444002964,28.842773105004465,23.26835704963387,{turtle 85}
26,14.517594004812622,17.80306919535224,-31.316152023259143,{turtle 23}
27,23.91545424425601,15.327336692444865,-26.099690692750958,{turtle 61}
28,37.6665313427431,15.644770392324375,-7.9236985599197185,{turtle 52}
29,23.531146511535383,17.166930015709934,17.03242941327666,{turtle 2}
30,33.13276408543675,16.23721231552462,-19.044436083652002,{turtle 34}
31,15.994757129335937,30.16222749917813,21.746327352219563,{turtle 13}
32,357.14965667278034,14.591827040070209,-31.231977199677665,{turtle 76}
33,139.80612731519892,-0.273581777854105,15.49250134277763,{turtle 65}
34,31.902384607101226,14.588899778999432,-20.427384335087655,{turtle 30}
