,max-pxcor,min-pycor,max-pycor,perspective,subject,nextIndex,directed-links,ticks,max-align-turn,max-cohere-turn,max-separate-turn,minimum-separation,population,vision
0,35,-35,35,0,nobody,100,"""NEITHER""",1,12.25,4,5.5,4.75,100,8.5
