,max-pxcor,min-pycor,max-pycor,perspective,subject,nextIndex,directed-links,ticks,max-align-turn,max-cohere-turn,max-separate-turn,minimum-separation,population,vision
0,35,-35,35,0,nobody,100,"""NEITHER""",1,7.25,20,18.75,1.75,100,0
