"export-world data (NetLogo 5.3.1)"
"Flocking.nlogo"
"04/27/2020 12:35:37:313 -0400"

"RANDOM STATE"
"0 0 -1727483681 155 0.0 false 2081427385 358951698 423332055 1670369850 1998360009 1107842521 1501724776 -1333670702 -1707939994 818128542 1330811281 -538051217 -1143547641 205707628 1886493429 1461078621 -942433481 1188122264 -1606870025 1014183652 184259781 134403427 -1689921575 144022520 2076442728 -1096603529 1277657502 -1401966826 116923222 -796245581 33447946 -1942532712 1857049635 438009209 448924858 628412175 -313247366 -1525315825 1732973989 -1757700163 1196511379 -1974870406 -629277441 -2120163422 646206298 -1845223966 1280467202 1002921504 2030319789 1219594537 148861801 -263342443 1223911062 1878092273 396676216 2086744825 -1628462371 -369596441 -608815383 818525611 5540147 -19651805 -2010031290 646183767 -1952824470 1953123504 1022167159 -2125072104 -419596196 708718986 -1111672244 -892257363 -1211196784 -1997787718 -461961707 -996968345 -485403291 -1342227253 650954766 201280243 34896860 -1944659847 507680640 -305757372 -1987959680 1637962893 630284207 746197118 -1331450750 1667503019 -1633172810 -108895997 -2091033087 -285286223 303937374 -269084903 -401501829 -554540052 257183507 -1976228989 925354898 -638307884 -1610451275 1870357596 -1478053558 1372255684 -1968850304 1094418101 1180564870 1477696452 -334567206 -937034707 -246352710 -402434095 920264206 -669256184 2010237920 -857800593 -2004919288 1731148991 -2010865896 -1218835679 1758256985 1277321109 -204059326 -1263393279 792023561 176617284 -961753556 -1386052961 -317933095 813045809 1390232036 2141067613 1919400824 -2083009255 -837960766 1040811117 52643619 -2052485188 901497746 323148199 -1606027321 -965832242 -323944763 1347439514 -1747983026 1388010994 -2064444454 2106144948 61816544 1915794231 -1659382984 619623445 -1840722514 -2124645326 196363266 1096308587 -470322825 -2050972163 -943835179 -24869175 -639201345 1997244874 222784165 1530429698 -1033023648 -1210701488 -1607174827 -705958162 294608356 -2096427092 -196623542 -427467018 -1090604535 -1243474857 -1003923141 1146266039 1396879563 127972997 1682326540 1045970035 -809436969 740611918 -929174946 1337623342 -1568497547 -193808135 1034069604 2124279547 -1459161708 287392501 -1651898572 1723117463 -964131831 196470594 -886315965 1664542649 -1105992161 -1305065662 -1161625641 -484036395 267321056 -1655661469 1697649608 -1755237425 2030200560 -633065602 -746776385 1001841752 2026795545 993931791 -496621460 1406755678 545074175 1176469838 -1632031250 -1246102321 -2064551559 -147557451 1982328416 807112432 14153848 1885393352 -937229000 -1891699146 1182065040 167135801 -1155625622 -1322060683 -15487367 663646903 -1309947679 -1224857258 -1805201593 -1207266576 1043262907 361829164 -1883801956 -941228709 310753166 1163569136 1854589174 1861133626 -1576658545 1540105225 -1196727015 41781999 -383408529 1672397219 -177602082 -938371486 -1165957247 455254174 -1339282260 94215676 -1793554623 -644502830 -1831255172 1564008435 -168684808 1171064119 -1064483990 -1557522235 965695910 -167093693 -2111559387 -1568644771 390156462 -328322242 -61348650 -842773477 -1789586764 610788361 -649513768 -346387484 -734686661 -148495833 1390914189 891631111 177046486 -2035617451 138363860 -832935640 1600017742 -979115583 -1658227998 -1801798733 -190102791 -864184871 -1652139756 -1908578863 791875819 1361067270 1911097227 -495976742 -1452234367 75191001 882074224 -230779621 700003626 397359642 -267077941 -1644905129 -764942979 406394995 372398579 -850862491 -1832508403 1320649873 1108408239 -1681720250 18401343 -609856047 1763975242 1277829998 1450132283 1545763547 28914258 -618212407 -1365084563 820366854 -1457690609 -1801235235 -178208959 1146649332 1234215628 805989595 2140165151 970089506 -741668252 -1363408125 1226158691 -286593253 1210248244 -1925627207 -210434797 -1160782310 2078565815 542458718 2127031583 255271103 -1093703551 884962329 -1589067629 1552344302 -1266436487 147119350 -268041571 -898033856 926671923 1890679072 -1279667362 -1937094052 672851914 -267597488 -2099091120 -1279459414 -1410499228 747568682 -1605458706 -1233084764 436125841 450940756 1085018703 -2065385052 -1605375668 792422527 1383902609 -1225543069 1766982760 851368146 360761205 1498511095 1131189399 -1986095435 -1553078425 -1376813269 1980151109 -1161471451 -660548385 -993686269 386628703 262700388 1891214782 436766261 -115324061 -694844048 1368357408 509747800 1985031966 265188452 -1781312490 -1172856080 483736581 59624439 191983815 283211716 -361502667 1489269350 152275101 1612561047 -601734453 -1839837724 358956966 -700418280 -494343023 595416526 -2107163550 1038966395 949768956 -1371413461 1016588970 -1938468965 449828552 1431557180 1150905603 -653413846 -83238571 1505216772 1417079600 -1147458701 -290200232 1501334930 -1737001826 -1106146908 266428505 -1315026714 1163848788 681118348 -800117821 -354335495 -929606683 113679554 677105711 -1464173854 1499746088 -219565405 -560172544 -1175151937 -1349908270 1908038026 -648760606 -1812642187 1959650331 -818549271 -1745741907 1259013350 -1921082589 -2103734170 -805131362 1483496839 -203611785 907903651 1287596230 -1250275763 -1441934178 -1686691983 780841000 -1327975376 -1298718081 -2024757648 -793428106 -1332688365 574708464 1602616495 -1853687373 307722383 1007168103 1478214638 193771181 -68292022 779077530 1345856251 -168705313 502087153 1950800109 1771808060 -1525373210 1508777958 360316148 1480359210 -2024386628 -1752090172 -2041845165 -1134443981 -1785591512 -437772481 688964076 1042341486 -1702594477 -523247915 -1667502657 -887432751 1585928129 1468950730 767013021 1488200212 -648178982 -1549596163 -1917294094 -2066950218 2022206944 126150996 1248803114 -78240794 -93046379 -1461889102 -1071459365 -138522167 650953360 997633282 821349476 -1274834332 2117611078 -1319800091 -1448482664 -850826382 -1044555854 -1501354062 996575320 -1852309412 806340963 2037282710 -1359199072 738288285 81885212 -1868706696 -1457863197 -1043532873 2002661047 1055350710 -1415018268 -831401666 1520176284 1399527450 117935045 -46277334 -1173513262 2076813688 -1213076292 240124544 609938091 -930003634 882680732 -297033024 -62309992 -626634642 2101072491 -423413655 -2002862207 -758833095 251631794 -738046562 -643425357 -1176279234 1089221163 -2078775498 -1293756863 1348654923 -470128148 -130981545 -1658733391 -776018919 -1907059848 -180570789 443210097 -1903348284 -2039251585 2053185588 485087952 497366375 -1032983103 -1350700943 235434572 -50635580 -141970209 300919112 173078422 -2097276647 72194719 1716322412 -159866053 -1912455103 1453914118 -1058363020 -1608587688 -1038588020 964885852 -1020363611 90332799 2039977928 -54962052 743992423 68454620 277304590 -11551821 290547264 1595275624 -1925931576 1582147959 1430362292 -672020314 -2048717044 -1248378766 38245254 1588130955 984150935 294694217 302546047 -861324885 -1519864916 -1389043094 -644359164 1743975577 1744317460 -1471081445 -1084537691 -1149960349 344201895 -709783452 346839890 -1888002111 -328087612"

"GLOBALS"
"min-pxcor","max-pxcor","min-pycor","max-pycor","perspective","subject","nextIndex","directed-links","ticks","max-align-turn","max-cohere-turn","max-separate-turn","minimum-separation","population","vision"
"-35","35","-35","35","0","nobody","100","""NEITHER""","108","0","1.5","4","3.75","100","0"

"TURTLES"
"who","color","heading","xcor","ycor","shape","label","label-color","breed","hidden?","size","pen-size","pen-mode","flockmates","nearest-neighbor"
"0","47","322","-21.294019937102412","-4.395982322321726","""default""","""""","9.9","{all-turtles}","false","1.5","1","""up""","{turtles}","0"
"1","43","44","-31.372134462204194","-9.3894193603737","""default""","""""","9.9","{all-turtles}","false","1.5","1","""up""","{turtles}","0"
"2","47","325","14.131932687457619","-7.514364835353405","""default""","""""","9.9","{all-turtles}","false","1.5","1","""up""","{turtles}","0"
"3","47","131","26.657856123741617","30.3703528116893","""default""","""""","9.9","{all-turtles}","false","1.5","1","""up""","{turtles}","0"
"4","48","200","-7.693463630145879","-18.078976123977608","""default""","""""","9.9","{all-turtles}","false","1.5","1","""up""","{turtles}","0"
"5","45","178","23.90339123471569","2.2034840674173233","""default""","""""","9.9","{all-turtles}","false","1.5","1","""up""","{turtles}","0"
"6","47","122","-23.26139025870389","31.16752422987885","""default""","""""","9.9","{all-turtles}","false","1.5","1","""up""","{turtles}","0"
"7","43","24","-17.499305285120627","7.643566318549038","""default""","""""","9.9","{all-turtles}","false","1.5","1","""up""","{turtles}","0"
"8","44","60","-1.6972291589654764","-6.36219006673492","""default""","""""","9.9","{all-turtles}","false","1.5","1","""up""","{turtles}","0"
"9","47","85","35.183842374912956","-19.68964112991102","""default""","""""","9.9","{all-turtles}","false","1.5","1","""up""","{turtles}","0"
"10","49","44","1.5876433118018856","-5.7187164181951715","""default""","""""","9.9","{all-turtles}","false","1.5","1","""up""","{turtles}","0"
"11","44","106","-17.091792664838948","-18.405049050853403","""default""","""""","9.9","{all-turtles}","false","1.5","1","""up""","{turtles}","0"
"12","44","115","-31.77495982595248","10.413347775409777","""default""","""""","9.9","{all-turtles}","false","1.5","1","""up""","{turtles}","0"
"13","43","112","18.847434686145114","19.176918348254034","""default""","""""","9.9","{all-turtles}","false","1.5","1","""up""","{turtles}","0"
"14","47","109","14.133287232987954","7.39511799032649","""default""","""""","9.9","{all-turtles}","false","1.5","1","""up""","{turtles}","0"
"15","43","186","24.945410748512437","-21.15319106232349","""default""","""""","9.9","{all-turtles}","false","1.5","1","""up""","{turtles}","0"
"16","49","127","7.532240300213307","-33.84545962143722","""default""","""""","9.9","{all-turtles}","false","1.5","1","""up""","{turtles}","0"
"17","45","71","30.627340051240992","-12.298549542012935","""default""","""""","9.9","{all-turtles}","false","1.5","1","""up""","{turtles}","0"
"18","44","168","-13.89369766022889","-8.37821360125192","""default""","""""","9.9","{all-turtles}","false","1.5","1","""up""","{turtles}","0"
"19","43","305","-22.67845977301733","1.1931925348783847","""default""","""""","9.9","{all-turtles}","false","1.5","1","""up""","{turtles}","0"
"20","43","251","3.0181642499747996","13.02908078644898","""default""","""""","9.9","{all-turtles}","false","1.5","1","""up""","{turtles}","0"
"21","47","335","-4.114132905200151","-20.398350700748285","""default""","""""","9.9","{all-turtles}","false","1.5","1","""up""","{turtles}","0"
"22","43","71","-31.179277909113864","4.417222001897545","""default""","""""","9.9","{all-turtles}","false","1.5","1","""up""","{turtles}","0"
"23","48","5","-35.216238073291784","34.990488540158545","""default""","""""","9.9","{all-turtles}","false","1.5","1","""up""","{turtles}","0"
"24","48","146","4.769259098143978","-17.00711065620321","""default""","""""","9.9","{all-turtles}","false","1.5","1","""up""","{turtles}","0"
"25","48","176","7.216661035916737","-26.990613047043578","""default""","""""","9.9","{all-turtles}","false","1.5","1","""up""","{turtles}","0"
"26","48","333","17.674901066479038","23.755304587097253","""default""","""""","9.9","{all-turtles}","false","1.5","1","""up""","{turtles}","0"
"27","48","140","1.7486089595307241","21.886619563418392","""default""","""""","9.9","{all-turtles}","false","1.5","1","""up""","{turtles}","0"
"28","49","316","33.9500813575267","34.05524652177784","""default""","""""","9.9","{all-turtles}","false","1.5","1","""up""","{turtles}","0"
"29","46","224","22.716619455642352","34.79988056331931","""default""","""""","9.9","{all-turtles}","false","1.5","1","""up""","{turtles}","0"
"30","44","235","16.25006552174208","10.02514044194418","""default""","""""","9.9","{all-turtles}","false","1.5","1","""up""","{turtles}","0"
"31","48","246","16.415337829310275","16.899374596435045","""default""","""""","9.9","{all-turtles}","false","1.5","1","""up""","{turtles}","0"
"32","46","31","32.79284791726666","24.94610338244696","""default""","""""","9.9","{all-turtles}","false","1.5","1","""up""","{turtles}","0"
"33","47","295","33.20718631140622","34.698486763145276","""default""","""""","9.9","{all-turtles}","false","1.5","1","""up""","{turtles}","0"
"34","46","252","-2.8470475145315435","22.288811408182973","""default""","""""","9.9","{all-turtles}","false","1.5","1","""up""","{turtles}","0"
"35","46","124","-28.707448826524825","-24.68933885511997","""default""","""""","9.9","{all-turtles}","false","1.5","1","""up""","{turtles}","0"
"36","47","73","-11.550046328459718","25.186130899002272","""default""","""""","9.9","{all-turtles}","false","1.5","1","""up""","{turtles}","0"
"37","47","298","4.32617745771122","35.376677861242186","""default""","""""","9.9","{all-turtles}","false","1.5","1","""up""","{turtles}","0"
"38","46","221","-26.204339293078338","-17.83658739635564","""default""","""""","9.9","{all-turtles}","false","1.5","1","""up""","{turtles}","0"
"39","45","136","-23.31548082970601","21.116903276547475","""default""","""""","9.9","{all-turtles}","false","1.5","1","""up""","{turtles}","0"
"40","46","73","-8.40322186541043","34.29783884949948","""default""","""""","9.9","{all-turtles}","false","1.5","1","""up""","{turtles}","0"
"41","46","35","-9.375103694160874","31.83411411978689","""default""","""""","9.9","{all-turtles}","false","1.5","1","""up""","{turtles}","0"
"42","45","75","0.12208618772396024","-17.164978851222084","""default""","""""","9.9","{all-turtles}","false","1.5","1","""up""","{turtles}","0"
"43","46","215","29.807774085704267","35.29622715623542","""default""","""""","9.9","{all-turtles}","false","1.5","1","""up""","{turtles}","0"
"44","43","107","-0.7457314536600279","13.536158049323243","""default""","""""","9.9","{all-turtles}","false","1.5","1","""up""","{turtles}","0"
"45","48","322","25.916746865112508","21.319059842801163","""default""","""""","9.9","{all-turtles}","false","1.5","1","""up""","{turtles}","0"
"46","47","82","21.22277408698572","-25.532601052792057","""default""","""""","9.9","{all-turtles}","false","1.5","1","""up""","{turtles}","0"
"47","46","36","19.236950936117736","-17.202170566399495","""default""","""""","9.9","{all-turtles}","false","1.5","1","""up""","{turtles}","0"
"48","46","225","17.793908161989073","24.312575917106138","""default""","""""","9.9","{all-turtles}","false","1.5","1","""up""","{turtles}","0"
"49","44","110","-18.005761787812816","-11.112342908989577","""default""","""""","9.9","{all-turtles}","false","1.5","1","""up""","{turtles}","0"
